date,region,product,sales_amount,quantity,customer_count
2023-06-18,West,Product A,1247.3743787036449,47,23
2023-06-18,West,Product B,891.1423413689029,39,22
2023-06-18,West,Product C,1129.9162663292345,46,27
2023-06-18,West,Product D,931.4564446243711,44,26
2023-06-19,North,Product A,931.7390970679882,60,27
2023-06-19,North,Product B,949.2580529867203,59,25
2023-06-19,North,Product C,882.6058027959074,42,31
2023-06-19,North,Product D,1066.3927857133108,51,24
2023-06-19,South,Product A,1140.3764504118587,46,24
2023-06-19,South,Product B,1267.7039017162544,53,27
2023-06-19,South,Product C,990.8578490708345,56,27
2023-06-19,South,Product D,912.2950988790036,50,19
2023-06-19,East,Product A,969.3832533980689,53,30
2023-06-19,East,Product B,1083.465860332088,55,25
2023-06-19,East,Product C,801.4681969096837,60,14
2023-06-19,East,Product D,890.2389954445663,54,27
2023-06-19,West,Product A,1205.9133847645503,42,13
2023-06-19,West,Product B,925.7871942198295,47,27
2023-06-19,West,Product C,909.7249537837313,42,27
2023-06-19,West,Product D,1030.7056914500702,48,20
2023-06-20,North,Product A,1022.1672757384445,47,21
2023-06-20,North,Product B,714.707217715251,51,20
2023-06-20,North,Product C,1254.1691242151096,48,25
2023-06-20,North,Product D,1065.525243465683,50,26
2023-06-20,South,Product A,1062.9525122910327,50,23
2023-06-20,South,Product B,789.735637152154,58,23
2023-06-20,South,Product C,733.6505031203648,58,36
2023-06-20,South,Product D,1188.213310290386,41,10
2023-06-20,East,Product A,1121.9818245309289,59,26
2023-06-20,East,Product B,971.1024317111141,43,29
2023-06-20,East,Product C,1069.9655825360176,44,28
2023-06-20,East,Product D,1180.1550263581116,52,27
2023-06-20,West,Product A,691.0800546188754,63,17
2023-06-20,West,Product B,1230.4501303745496,45,22
2023-06-20,West,Product C,883.1541813615829,55,29
2023-06-20,West,Product D,1608.1373908318883,56,28
2023-06-21,North,Product A,882.1326870829639,58,19
2023-06-21,North,Product B,1046.844082719912,55,27
2023-06-21,North,Product C,832.2752652800939,50,21
2023-06-21,North,Product D,1235.8848936280856,46,22
2023-06-21,South,Product A,1269.1750006355433,55,10
2023-06-21,South,Product B,1123.6924784776438,56,26
2023-06-21,South,Product C,1149.4117655648247,50,31
2023-06-21,South,Product D,735.7581536287742,50,20
2023-06-21,East,Product A,888.7068444300048,57,20
2023-06-21,East,Product B,1103.442043231792,54,24
2023-06-21,East,Product C,1208.8772103753158,42,30
2023-06-21,East,Product D,1685.7820956016426,50,29
2023-06-21,West,Product A,1262.0389712108602,51,24
2023-06-21,West,Product B,1172.9169583503542,48,16
2023-06-21,West,Product C,1525.0611160537824,47,26
2023-06-21,West,Product D,966.245612112418,46,19
2023-06-22,North,Product A,1371.0237146070692,49,28
2023-06-22,North,Product B,1075.645257086302,54,33
2023-06-22,North,Product C,961.0830673920665,46,25
2023-06-22,North,Product D,1006.7741098870489,43,20
2023-06-22,South,Product A,834.171302911319,52,18
2023-06-22,South,Product B,1004.3330823407127,52,26
2023-06-22,South,Product C,867.6129640165145,52,30
2023-06-22,South,Product D,1079.8009518487704,53,30
2023-06-22,East,Product A,783.6697807471878,61,28
2023-06-22,East,Product B,699.5469495319437,58,24
2023-06-22,East,Product C,903.008891024477,47,30
2023-06-22,East,Product D,672.7396429801081,43,25
2023-06-22,West,Product A,971.7516357862936,44,25
2023-06-22,West,Product B,828.6996085761155,55,26
2023-06-22,West,Product C,1011.0793823566669,45,27
2023-06-22,West,Product D,1087.009674328089,54,16
2023-06-23,North,Product A,843.8390096842013,49,23
2023-06-23,North,Product B,902.3452550606623,61,36
2023-06-23,North,Product C,997.014925511408,49,27
2023-06-23,North,Product D,883.7113827314486,55,24
2023-06-23,South,Product A,895.6088869048207,52,19
2023-06-23,South,Product B,850.5794492665867,42,21
2023-06-23,South,Product C,1008.6048970030254,55,23
2023-06-23,South,Product D,1213.4935702141372,43,16
2023-06-23,East,Product A,1043.4878161451684,42,27
2023-06-23,East,Product B,1013.2282230298003,55,30
2023-06-23,East,Product C,684.1309675859479,55,22
2023-06-23,East,Product D,1040.8307743992054,42,21
2023-06-23,West,Product A,1056.48995281112,57,22
2023-06-23,West,Product B,855.122966975566,46,16
2023-06-23,West,Product C,822.9942735474402,47,25
2023-06-23,West,Product D,1021.015194241659,54,30
2023-06-24,North,Product A,974.568794108654,60,24
2023-06-24,North,Product B,1195.2995405545778,63,34
2023-06-24,North,Product C,817.6435424662716,46,28
2023-06-24,North,Product D,1051.8839982526317,45,24
2023-06-24,South,Product A,868.4203022850518,53,25
2023-06-24,South,Product B,1208.1284885599337,47,25
2023-06-24,South,Product C,1012.4863406654886,50,20
2023-06-24,South,Product D,1067.9057574808432,38,26
2023-06-24,East,Product A,775.0956640772209,51,20
2023-06-24,East,Product B,1016.2249166837006,50,24
2023-06-24,East,Product C,921.8223465655223,44,32
2023-06-24,East,Product D,1040.6552442114926,57,23
2023-06-24,West,Product A,689.308773267347,51,19
2023-06-24,West,Product B,1200.9658298966474,49,26
2023-06-24,West,Product C,867.7956236914575,38,38
2023-06-24,West,Product D,1159.849291503449,55,22
2023-06-25,North,Product A,1055.9643191888554,53,16
2023-06-25,North,Product B,1053.0576689567615,55,29
2023-06-25,North,Product C,1176.7249097941944,53,16
2023-06-25,North,Product D,967.9027559342875,51,20
2023-06-25,South,Product A,1090.654808426635,50,19
2023-06-25,South,Product B,900.3616158597122,48,29
2023-06-25,South,Product C,723.9294129173629,51,30
2023-06-25,South,Product D,1125.0221092497895,52,31
2023-06-25,East,Product A,822.8130149069779,47,25
2023-06-25,East,Product B,1155.2587181494644,56,31
2023-06-25,East,Product C,783.2806910654924,51,26
2023-06-25,East,Product D,1207.6772074319265,58,24
2023-06-25,West,Product A,645.7886395325636,49,20
2023-06-25,West,Product B,859.2687245369834,43,23
2023-06-25,West,Product C,941.1753639247661,39,26
2023-06-25,West,Product D,782.4324904572761,48,17
2023-06-26,North,Product A,406.32631395282954,55,29
2023-06-26,North,Product B,1269.9092627667487,52,28
2023-06-26,North,Product C,685.9526691836311,62,41
2023-06-26,North,Product D,1246.4567659021664,51,25
2023-06-26,South,Product A,1363.3586473324744,55,29
2023-06-26,South,Product B,1269.5356171025248,44,16
2023-06-26,South,Product C,788.9958489245631,50,20
2023-06-26,South,Product D,855.9442846824136,48,26
2023-06-26,East,Product A,1119.7190182888785,56,29
2023-06-26,East,Product B,1147.7132078404122,61,22
2023-06-26,East,Product C,850.398102679893,50,25
2023-06-26,East,Product D,643.0122934255791,44,25
2023-06-26,West,Product A,941.3137195373375,47,23
2023-06-26,West,Product B,920.1150438027965,46,27
2023-06-26,West,Product C,1075.5423520227666,49,21
2023-06-26,West,Product D,1350.6750397448632,51,26
2023-06-27,North,Product A,1311.7256034140173,36,30
2023-06-27,North,Product B,561.2704147482252,42,26
2023-06-27,North,Product C,1006.5671618202614,50,25
2023-06-27,North,Product D,1307.1261957622064,61,23
2023-06-27,South,Product A,929.2418537715372,50,26
2023-06-27,South,Product B,1017.0679551589787,56,29
2023-06-27,South,Product C,1181.5064601585393,57,24
2023-06-27,South,Product D,1218.048856731613,49,27
2023-06-27,East,Product A,1143.182083225762,53,21
2023-06-27,East,Product B,1182.350024794453,45,30
2023-06-27,East,Product C,705.3586740249466,62,27
2023-06-27,East,Product D,1070.3922148416111,43,21
2023-06-27,West,Product A,936.8072097294604,70,28
2023-06-27,West,Product B,556.0021824887247,44,23
2023-06-27,West,Product C,909.3293099798824,56,24
2023-06-27,West,Product D,1462.4088112719062,47,28
2023-06-28,North,Product A,1139.6798242658801,45,18
2023-06-28,North,Product B,1223.3958855280257,44,19
2023-06-28,North,Product C,524.4860340145794,51,34
2023-06-28,North,Product D,1140.0443822564578,46,23
2023-06-28,South,Product A,915.8028263973648,38,24
2023-06-28,South,Product B,1018.0083167733917,49,25
2023-06-28,South,Product C,928.0188925633504,41,22
2023-06-28,South,Product D,950.4585603131005,51,22
2023-06-28,East,Product A,972.5576593911599,36,19
2023-06-28,East,Product B,1112.6819901644265,52,24
2023-06-28,East,Product C,936.3714734677146,56,25
2023-06-28,East,Product D,989.6604121249537,47,23
2023-06-28,West,Product A,835.8322082299417,52,28
2023-06-28,West,Product B,1088.1513508877529,59,24
2023-06-28,West,Product C,1022.2134946391266,50,25
2023-06-28,West,Product D,652.8532126104745,44,34
2023-06-29,North,Product A,1317.1358346201519,50,19
2023-06-29,North,Product B,1191.1876120356621,37,29
2023-06-29,North,Product C,992.4564100468817,51,24
2023-06-29,North,Product D,1151.3454005706856,43,32
2023-06-29,South,Product A,758.4450355151207,49,34
2023-06-29,South,Product B,1326.9725702320693,41,36
2023-06-29,South,Product C,1304.170246412756,49,30
2023-06-29,South,Product D,1020.3215437380021,59,24
2023-06-29,East,Product A,1296.8868076880458,62,23
2023-06-29,East,Product B,864.7320568472909,53,26
2023-06-29,East,Product C,1134.8496616849532,53,26
2023-06-29,East,Product D,1303.2694931598394,49,25
2023-06-29,West,Product A,1060.3583861305744,46,27
2023-06-29,West,Product B,897.5013218238196,47,21
2023-06-29,West,Product C,883.5465874982445,56,20
2023-06-29,West,Product D,907.6048804057432,58,22
2023-06-30,North,Product A,1004.005467960806,37,24
2023-06-30,North,Product B,786.3951248217645,33,29
2023-06-30,North,Product C,828.1123626409378,48,36
2023-06-30,North,Product D,1283.3668164277606,50,27
2023-06-30,South,Product A,1180.5356285398498,55,24
2023-06-30,South,Product B,1064.7264945025954,49,25
2023-06-30,South,Product C,1036.6483820917438,47,16
2023-06-30,South,Product D,641.8698014086574,46,26
2023-06-30,East,Product A,1122.4313613911104,50,27
2023-06-30,East,Product B,820.2252378245341,50,25
2023-06-30,East,Product C,874.022752485457,51,28
2023-06-30,East,Product D,1069.5832156241768,53,25
2023-06-30,West,Product A,866.5231891279743,42,28
2023-06-30,West,Product B,1072.0261902555126,45,33
2023-06-30,West,Product C,1029.611482778163,40,27
2023-06-30,West,Product D,871.369917975469,56,23
2023-07-01,North,Product A,1080.5313963294323,55,32
2023-07-01,North,Product B,985.9079319068009,41,31
2023-07-01,North,Product C,812.5986037507785,47,21
2023-07-01,North,Product D,734.1189793349836,61,20
2023-07-01,South,Product A,1038.1847463510212,42,26
2023-07-01,South,Product B,1021.4290659475137,50,20
2023-07-01,South,Product C,838.0866395820856,54,22
2023-07-01,South,Product D,1380.3826297325002,48,23
2023-07-01,East,Product A,936.18741604306,55,26
2023-07-01,East,Product B,817.069252934854,40,28
2023-07-01,East,Product C,1223.5264883207915,47,19
2023-07-01,East,Product D,1100.3704098719782,48,28
2023-07-01,West,Product A,827.5386127672638,58,23
2023-07-01,West,Product B,882.6083580047431,38,24
2023-07-01,West,Product C,843.4266979405018,40,21
2023-07-01,West,Product D,807.9106092032237,61,23
2023-07-02,North,Product A,1430.0621586662423,46,21
2023-07-02,North,Product B,799.0590278586408,67,20
2023-07-02,North,Product C,802.0681424977463,60,15
2023-07-02,North,Product D,816.6722613272906,52,25
2023-07-02,South,Product A,913.2976357592934,57,28
2023-07-02,South,Product B,1111.9323140648737,40,20
2023-07-02,South,Product C,1274.5499332497748,44,24
2023-07-02,South,Product D,746.2497984797433,35,30
2023-07-02,East,Product A,984.3226600541215,49,23
2023-07-02,East,Product B,1046.1083173701459,52,26
2023-07-02,East,Product C,1227.7821222960094,65,22
2023-07-02,East,Product D,554.8129164083845,57,16
2023-07-02,West,Product A,489.99474169673067,66,29
2023-07-02,West,Product B,1077.204923741712,44,25
2023-07-02,West,Product C,1180.2223562124343,50,20
2023-07-02,West,Product D,877.6464275614561,46,29
2023-07-03,North,Product A,1271.858284867302,64,19
2023-07-03,North,Product B,796.0062562464623,50,15
2023-07-03,North,Product C,1152.7890727430931,48,26
2023-07-03,North,Product D,991.0160923691134,42,18
2023-07-03,South,Product A,1233.439196671819,45,26
2023-07-03,South,Product B,901.8808516193137,47,19
2023-07-03,South,Product C,1211.6272225134844,56,26
2023-07-03,South,Product D,937.4845149210619,58,27
2023-07-03,East,Product A,741.013622931948,52,23
2023-07-03,East,Product B,1291.7770777264939,48,24
2023-07-03,East,Product C,1038.3987577244536,37,32
2023-07-03,East,Product D,1318.445014729755,46,21
2023-07-03,West,Product A,608.9827772163701,51,31
2023-07-03,West,Product B,816.4768021787336,48,26
2023-07-03,West,Product C,734.3296416974265,49,24
2023-07-03,West,Product D,1033.1230250193444,55,29
2023-07-04,North,Product A,1232.5979191354677,54,22
2023-07-04,North,Product B,969.3838991037195,55,29
2023-07-04,North,Product C,1184.6066874471458,53,25
2023-07-04,North,Product D,1110.251184466942,59,23
2023-07-04,South,Product A,749.9948688824792,58,25
2023-07-04,South,Product B,1061.1402381499554,46,25
2023-07-04,South,Product C,1137.6873039749337,49,31
2023-07-04,South,Product D,1067.956604427846,50,28
2023-07-04,East,Product A,1373.1454711936913,55,26
2023-07-04,East,Product B,935.4902579546757,49,31
2023-07-04,East,Product C,1066.7890095998077,58,18
2023-07-04,East,Product D,924.0184066918846,60,24
2023-07-04,West,Product A,1301.616570028804,43,27
2023-07-04,West,Product B,1102.283051004376,52,15
2023-07-04,West,Product C,924.4020508029564,58,23
2023-07-04,West,Product D,596.9556189135246,47,18
2023-07-05,North,Product A,1337.2013899540889,45,16
2023-07-05,North,Product B,1482.3280383577137,41,23
2023-07-05,North,Product C,933.0453350590345,48,25
2023-07-05,North,Product D,860.7765897307397,44,24
2023-07-05,South,Product A,1164.9403481572194,56,23
2023-07-05,South,Product B,1117.1625967109312,49,25
2023-07-05,South,Product C,1026.98790603265,47,21
2023-07-05,South,Product D,476.5773765137578,47,28
2023-07-05,East,Product A,970.4923623799697,55,27
2023-07-05,East,Product B,895.6268966896507,49,22
2023-07-05,East,Product C,1211.4086838330732,54,30
2023-07-05,East,Product D,860.8340107215449,54,20
2023-07-05,West,Product A,1095.4592017618847,42,21
2023-07-05,West,Product B,1043.5026991877571,53,32
2023-07-05,West,Product C,877.3492370699857,47,21
2023-07-05,West,Product D,932.2182908648333,51,29
2023-07-06,North,Product A,883.9289994294538,60,13
2023-07-06,North,Product B,1389.4656973808565,51,26
2023-07-06,North,Product C,830.3266927153818,35,28
2023-07-06,North,Product D,883.3314134243024,52,17
2023-07-06,South,Product A,1290.1598932617478,42,30
2023-07-06,South,Product B,776.5716477590775,43,29
2023-07-06,South,Product C,1061.8832370284101,46,19
2023-07-06,South,Product D,887.1394108378747,52,22
2023-07-06,East,Product A,1027.2622591127335,40,19
2023-07-06,East,Product B,819.5523594570467,54,31
2023-07-06,East,Product C,911.9348630647619,56,24
2023-07-06,East,Product D,838.347234986615,51,27
2023-07-06,West,Product A,1049.2695905896999,42,27
2023-07-06,West,Product B,858.3627677280836,54,19
2023-07-06,West,Product C,989.6573777383908,59,30
2023-07-06,West,Product D,825.4477858422923,62,23
2023-07-07,North,Product A,1094.1737718750762,41,27
2023-07-07,North,Product B,1197.5668842615987,48,25
2023-07-07,North,Product C,632.8859046258251,47,24
2023-07-07,North,Product D,964.1594691361719,54,21
2023-07-07,South,Product A,858.8391889768701,45,26
2023-07-07,South,Product B,1151.3284930213877,39,29
2023-07-07,South,Product C,805.1879686163556,48,29
2023-07-07,South,Product D,609.6514781979101,48,27
2023-07-07,East,Product A,1116.6809831596381,50,29
2023-07-07,East,Product B,1135.22072765943,67,15
2023-07-07,East,Product C,1002.562860913299,42,23
2023-07-07,East,Product D,766.3018215801467,46,35
2023-07-07,West,Product A,1189.851460370582,53,31
2023-07-07,West,Product B,907.2431257243784,53,15
2023-07-07,West,Product C,1008.2653663754006,47,25
2023-07-07,West,Product D,1110.9934329997227,55,20
2023-07-08,North,Product A,1049.2367888591934,47,30
2023-07-08,North,Product B,816.3367725343197,57,14
2023-07-08,North,Product C,1236.5789877755851,44,26
2023-07-08,North,Product D,691.1090181832892,52,20
2023-07-08,South,Product A,663.5865432604429,47,35
2023-07-08,South,Product B,1263.2198903700962,55,23
2023-07-08,South,Product C,1298.4529018950118,48,28
2023-07-08,South,Product D,949.2719092214996,46,20
2023-07-08,East,Product A,1040.863976797664,53,32
2023-07-08,East,Product B,762.5739335433352,44,24
2023-07-08,East,Product C,1049.4666603365047,52,23
2023-07-08,East,Product D,939.8371739250315,51,23
2023-07-08,West,Product A,1244.4804323301005,49,33
2023-07-08,West,Product B,1012.4358459624575,51,27
2023-07-08,West,Product C,1066.2445519719752,51,20
2023-07-08,West,Product D,1101.3605189104949,56,32
2023-07-09,North,Product A,1441.6092095087097,50,18
2023-07-09,North,Product B,1025.0817358951688,54,29
2023-07-09,North,Product C,1259.7082659538169,51,17
2023-07-09,North,Product D,1122.8072527914417,51,30
2023-07-09,South,Product A,851.7489264981034,44,16
2023-07-09,South,Product B,1307.653128182407,49,22
2023-07-09,South,Product C,866.978525796239,50,13
2023-07-09,South,Product D,883.2878904207853,49,28
2023-07-09,East,Product A,1205.73974317798,50,22
2023-07-09,East,Product B,815.6564327036169,49,31
2023-07-09,East,Product C,349.93330476085885,40,29
2023-07-09,East,Product D,1422.4178654505818,40,19
2023-07-09,West,Product A,1165.5550428743836,53,19
2023-07-09,West,Product B,1160.4665555768931,41,19
2023-07-09,West,Product C,919.9515434136229,41,22
2023-07-09,West,Product D,1378.168084007833,40,29
2023-07-10,North,Product A,1187.6822847746585,55,19
2023-07-10,North,Product B,1244.0952782162149,47,15
2023-07-10,North,Product C,785.8491247322995,46,17
2023-07-10,North,Product D,1193.2185710712643,46,31
2023-07-10,South,Product A,1010.8680588283751,62,26
2023-07-10,South,Product B,1152.5916513427942,56,25
2023-07-10,South,Product C,743.1603578177678,52,24
2023-07-10,South,Product D,887.2893637502598,40,33
2023-07-10,East,Product A,1175.2425158643327,45,27
2023-07-10,East,Product B,1198.059909419905,58,25
2023-07-10,East,Product C,992.4214336410621,44,19
2023-07-10,East,Product D,1256.2990798506826,46,30
2023-07-10,West,Product A,1096.5859890355173,48,18
2023-07-10,West,Product B,1126.4046447234043,49,20
2023-07-10,West,Product C,1203.3661778025703,42,27
2023-07-10,West,Product D,1125.465624054762,40,28
2023-07-11,North,Product A,567.8174794466556,51,28
2023-07-11,North,Product B,902.4910887186815,49,31
2023-07-11,North,Product C,1175.1312726456472,47,22
2023-07-11,North,Product D,826.7986582034748,33,23
2023-07-11,South,Product A,991.5102941976488,58,16
2023-07-11,South,Product B,1101.3622795326098,51,34
2023-07-11,South,Product C,1003.8406841931095,58,25
2023-07-11,South,Product D,696.549227885579,49,33
2023-07-11,East,Product A,585.9452910973209,42,14
2023-07-11,East,Product B,1008.2359033897869,46,29
2023-07-11,East,Product C,853.0096246329244,52,24
2023-07-11,East,Product D,819.4179985904145,60,27
2023-07-11,West,Product A,1165.0448838363252,52,29
2023-07-11,West,Product B,1096.3803264080677,46,20
2023-07-11,West,Product C,1100.8309101900556,49,17
2023-07-11,West,Product D,1095.3227014039628,60,26
2023-07-12,North,Product A,1040.1648579348948,54,25
2023-07-12,North,Product B,808.3841240717279,48,21
2023-07-12,North,Product C,1087.3535502220996,44,25
2023-07-12,North,Product D,1022.8465289004712,45,20
2023-07-12,South,Product A,1184.4346913014172,54,28
2023-07-12,South,Product B,974.0418341590613,60,32
2023-07-12,South,Product C,1122.821161057937,51,36
2023-07-12,South,Product D,928.0319078439225,60,27
2023-07-12,East,Product A,1119.928728145007,75,19
2023-07-12,East,Product B,1254.3393583045115,48,22
2023-07-12,East,Product C,1114.2566106328593,35,29
2023-07-12,East,Product D,675.7094750895558,44,17
2023-07-12,West,Product A,890.3206424377635,46,27
2023-07-12,West,Product B,1053.2430520305813,58,23
2023-07-12,West,Product C,928.3211033943953,50,22
2023-07-12,West,Product D,621.0331264835578,53,18
2023-07-13,North,Product A,972.2407198108928,62,30
2023-07-13,North,Product B,554.6476950085547,50,24
2023-07-13,North,Product C,982.9162334333867,47,24
2023-07-13,North,Product D,1388.3492244103404,54,21
2023-07-13,South,Product A,991.7438453215259,48,25
2023-07-13,South,Product B,1343.023643635756,44,28
2023-07-13,South,Product C,1125.7878219392946,49,15
2023-07-13,South,Product D,974.5674407411738,52,40
2023-07-13,East,Product A,1062.326859761485,45,24
2023-07-13,East,Product B,1129.0593916862085,48,27
2023-07-13,East,Product C,779.0663287795787,48,25
2023-07-13,East,Product D,1107.1280450033219,50,28
2023-07-13,West,Product A,1170.2684244346274,53,21
2023-07-13,West,Product B,936.5543223557049,59,18
2023-07-13,West,Product C,1247.4301950957433,59,24
2023-07-13,West,Product D,1262.4415987203065,48,33
2023-07-14,North,Product A,850.5565383026512,48,23
2023-07-14,North,Product B,830.730601697468,36,29
2023-07-14,North,Product C,1184.9652424753474,41,29
2023-07-14,North,Product D,1229.5041233264485,47,24
2023-07-14,South,Product A,1136.8209981869481,47,20
2023-07-14,South,Product B,1026.9166569624495,41,34
2023-07-14,South,Product C,957.0994866351562,46,28
2023-07-14,South,Product D,1110.225320817391,63,28
2023-07-14,East,Product A,1008.6846817632822,50,20
2023-07-14,East,Product B,732.8616956613848,48,19
2023-07-14,East,Product C,1038.7618016662236,54,27
2023-07-14,East,Product D,998.7198494793724,61,14
2023-07-14,West,Product A,808.029939556741,42,22
2023-07-14,West,Product B,955.0160920889297,48,35
2023-07-14,West,Product C,1317.2228262842623,43,34
2023-07-14,West,Product D,1007.6169011438985,57,19
2023-07-15,North,Product A,681.1647349464793,53,18
2023-07-15,North,Product B,1104.6438022353873,62,26
2023-07-15,North,Product C,640.744686644493,47,25
2023-07-15,North,Product D,931.8791844512466,51,23
2023-07-15,South,Product A,837.1590645229248,51,19
2023-07-15,South,Product B,885.9849321630693,58,34
2023-07-15,South,Product C,1136.7722227863983,47,22
2023-07-15,South,Product D,742.7061012861175,45,28
2023-07-15,East,Product A,957.4042686899577,45,25
2023-07-15,East,Product B,948.7288714293708,40,37
2023-07-15,East,Product C,813.4103059653959,41,27
2023-07-15,East,Product D,874.4490026485021,51,16
2023-07-15,West,Product A,1090.3094982479013,44,20
2023-07-15,West,Product B,1053.30432999564,50,28
2023-07-15,West,Product C,892.5187242192372,62,30
2023-07-15,West,Product D,1154.92512705503,43,26
2023-07-16,North,Product A,894.3098004199219,51,31
2023-07-16,North,Product B,803.9372508098805,48,24
2023-07-16,North,Product C,742.1235821793214,50,32
2023-07-16,North,Product D,1146.9622687020835,53,22
2023-07-16,South,Product A,272.9599544919796,42,23
2023-07-16,South,Product B,1418.4197143235817,46,28
2023-07-16,South,Product C,773.2107328064392,54,25
2023-07-16,South,Product D,1016.077007752731,59,36
2023-07-16,East,Product A,919.8269329980595,46,19
2023-07-16,East,Product B,1259.926257060688,59,19
2023-07-16,East,Product C,943.7611975605141,53,13
2023-07-16,East,Product D,948.1831881838739,48,34
2023-07-16,West,Product A,978.3332233510822,48,26
2023-07-16,West,Product B,893.0291354426599,55,27
2023-07-16,West,Product C,1075.265191529315,66,25
2023-07-16,West,Product D,1121.2849456782326,46,29
2023-07-17,North,Product A,1072.8852154270696,46,32
2023-07-17,North,Product B,1333.8493884753,58,20
2023-07-17,North,Product C,1061.625667307301,49,23
2023-07-17,North,Product D,984.5639447772608,37,17
2023-07-17,South,Product A,1171.3330239738814,50,26
2023-07-17,South,Product B,1038.80420090116,58,20
2023-07-17,South,Product C,1073.5058095122824,29,16
2023-07-17,South,Product D,735.0277392299522,57,22
2023-07-17,East,Product A,1184.079232250897,47,37
2023-07-17,East,Product B,1213.57133545888,56,22
2023-07-17,East,Product C,1061.4618707472678,56,22
2023-07-17,East,Product D,1366.8862666280174,52,33
2023-07-17,West,Product A,1081.7369524550818,48,32
2023-07-17,West,Product B,412.7598112443769,40,23
2023-07-17,West,Product C,999.9736627546124,51,29
2023-07-17,West,Product D,1358.3564547226717,41,25
2023-07-18,North,Product A,874.026530172525,50,25
2023-07-18,North,Product B,1019.2860759057008,45,20
2023-07-18,North,Product C,1014.4751031229785,60,25
2023-07-18,North,Product D,1158.954807692067,47,35
2023-07-18,South,Product A,875.7681513109542,49,24
2023-07-18,South,Product B,616.8261947383103,54,25
2023-07-18,South,Product C,906.9509141661838,44,34
2023-07-18,South,Product D,887.7286524952106,43,23
2023-07-18,East,Product A,586.4363247045397,51,16
2023-07-18,East,Product B,769.4196112705234,44,22
2023-07-18,East,Product C,1155.017882349128,59,32
2023-07-18,East,Product D,1302.2645598406407,48,19
2023-07-18,West,Product A,896.6581781140229,42,22
2023-07-18,West,Product B,956.094683510572,47,21
2023-07-18,West,Product C,677.3966372846062,57,23
2023-07-18,West,Product D,1013.8956232442157,48,19
2023-07-19,North,Product A,730.3144974438038,47,26
2023-07-19,North,Product B,1309.4621966175357,54,31
2023-07-19,North,Product C,1133.6666459212322,60,24
2023-07-19,North,Product D,774.1028844809192,55,27
2023-07-19,South,Product A,1019.0606798307235,57,23
2023-07-19,South,Product B,1156.2017909214303,34,25
2023-07-19,South,Product C,815.5951349645636,63,17
2023-07-19,South,Product D,856.83481722505,52,32
2023-07-19,East,Product A,980.5620912353127,60,34
2023-07-19,East,Product B,1003.8517934702251,54,29
2023-07-19,East,Product C,833.2505518561768,41,22
2023-07-19,East,Product D,935.0041111477348,47,16
2023-07-19,West,Product A,1084.1945565062933,58,29
2023-07-19,West,Product B,996.810054604646,51,23
2023-07-19,West,Product C,983.571390885427,55,17
2023-07-19,West,Product D,1362.9298334646155,51,29
2023-07-20,North,Product A,941.481050018478,55,20
2023-07-20,North,Product B,602.1931607657409,51,32
2023-07-20,North,Product C,1169.9640730637814,35,29
2023-07-20,North,Product D,1327.6562366272844,52,29
2023-07-20,South,Product A,1174.3986930853725,43,20
2023-07-20,South,Product B,878.58456172486,54,24
2023-07-20,South,Product C,1003.3241962724827,48,20
2023-07-20,South,Product D,1176.7966320939336,48,21
2023-07-20,East,Product A,691.0757662785172,40,26
2023-07-20,East,Product B,1574.8165396019826,46,28
2023-07-20,East,Product C,1388.8035300000884,49,32
2023-07-20,East,Product D,1073.433081008609,73,26
2023-07-20,West,Product A,786.7273849230362,42,31
2023-07-20,West,Product B,986.6082219369508,53,20
2023-07-20,West,Product C,1071.6469188028905,58,17
2023-07-20,West,Product D,1376.7622062369605,49,31
2023-07-21,North,Product A,979.3743875297249,55,27
2023-07-21,North,Product B,896.1948562163703,45,28
2023-07-21,North,Product C,1224.390098383045,48,16
2023-07-21,North,Product D,692.499356353055,46,24
2023-07-21,South,Product A,823.2020202155998,62,26
2023-07-21,South,Product B,955.9580940731845,50,21
2023-07-21,South,Product C,1143.28604073148,50,25
2023-07-21,South,Product D,1231.1465424241785,48,25
2023-07-21,East,Product A,830.1953135835929,48,25
2023-07-21,East,Product B,1293.0758854997036,60,33
2023-07-21,East,Product C,1015.6155427791979,69,20
2023-07-21,East,Product D,1054.1842685414883,53,32
2023-07-21,West,Product A,781.5760180555208,48,29
2023-07-21,West,Product B,705.370824670694,54,23
2023-07-21,West,Product C,1211.208321291711,39,21
2023-07-21,West,Product D,698.089675506009,51,24
2023-07-22,North,Product A,1048.9196139298435,40,25
2023-07-22,North,Product B,1172.682814312322,52,29
2023-07-22,North,Product C,922.603032224368,65,25
2023-07-22,North,Product D,1178.0816010373683,44,27
2023-07-22,South,Product A,961.2632679911239,61,26
2023-07-22,South,Product B,1492.6027377550047,47,25
2023-07-22,South,Product C,1003.4367700771056,49,21
2023-07-22,South,Product D,1144.815010148861,63,30
2023-07-22,East,Product A,1093.076815363835,46,25
2023-07-22,East,Product B,1008.646337928978,42,28
2023-07-22,East,Product C,719.1367166607661,36,21
2023-07-22,East,Product D,883.2558708621149,56,23
2023-07-22,West,Product A,1238.8296296026253,54,23
2023-07-22,West,Product B,1305.4616448389197,45,19
2023-07-22,West,Product C,853.3149666365522,65,29
2023-07-22,West,Product D,997.7987356743184,52,26
2023-07-23,North,Product A,875.9471406664643,40,21
2023-07-23,North,Product B,1058.7494703347998,62,20
2023-07-23,North,Product C,972.4428277615439,46,25
